6.639043824701195140e-01,6.740662438336857409e-01,6.176945431062318415e-01,6.446503791069924105e-01
6.690039840637450608e-01,6.925981873111782816e-01,5.921859864384888539e-01,6.384682332463010868e-01
6.764940239043825132e-01,7.150342603788795159e-01,5.728123990958992051e-01,6.360702760846180803e-01
6.747410358565737454e-01,7.365591397849462485e-01,5.308362931869551327e-01,6.170013135672733906e-01
6.632669322709163762e-01,7.584033613445377853e-01,4.662576687116564145e-01,5.774845030993800421e-01
6.490836653386453658e-01,7.834072197593413556e-01,3.994187923797223316e-01,5.290846877673225368e-01
6.328286852589641853e-01,8.071262587141750933e-01,3.364546335163061119e-01,4.749316317228806650e-01
6.197609561752988050e-01,8.264462809917355601e-01,2.906038101388440653e-01,4.300047778308648261e-01
6.049402390438246568e-01,8.344155844155843882e-01,2.489505973522763982e-01,3.834866948520268548e-01
5.899601593625497520e-01,8.420365535248042210e-01,2.082660639328382246e-01,3.339373543877814932e-01
5.764143426294821015e-01,8.456692913385827071e-01,1.733936067161769568e-01,2.877813504823151791e-01
5.684462151394422680e-01,8.581952117863720364e-01,1.504681950274459057e-01,2.560439560439560225e-01
5.585657370517927989e-01,8.486140724946694691e-01,1.285114627058443759e-01,2.232192933258553003e-01
5.502788844621513409e-01,8.516624040920716121e-01,1.075234097513722981e-01,1.909403669724770436e-01
5.442231075697211429e-01,8.623853211009174791e-01,9.105586051017112992e-02,1.647196261682242757e-01
5.376892430278884527e-01,8.550724637681159646e-01,7.620277688085243251e-02,1.399347761636525189e-01
5.346613545816732982e-01,8.831168831168830780e-01,6.587019696480464481e-02,1.225961538461538408e-01
5.294023904382469947e-01,8.789473684210525883e-01,5.392315143687439333e-02,1.016124125342257323e-01
5.243027888446215590e-01,8.733333333333332948e-01,4.229899903132063044e-02,8.068986757006467447e-02
5.225498007968127911e-01,8.914728682170542928e-01,3.713270907329673659e-02,7.129572225666459817e-02
5.198406374501991500e-01,9.038461538461538547e-01,3.035195350339037895e-02,5.873164636051234067e-02
5.176095617529880011e-01,9.069767441860464574e-01,2.518566354536648511e-02,4.901036757775683456e-02
5.158565737051792333e-01,9.154929577464788748e-01,2.098805295447207092e-02,4.103535353535353591e-02
5.142629482071713332e-01,9.454545454545454364e-01,1.679044236357765674e-02,3.299492385786802207e-02
5.123505976095616976e-01,9.302325581395348708e-01,1.291572489505973462e-02,2.547770700636942456e-02
5.105976095617530408e-01,9.333333333333333481e-01,9.041007426541814232e-03,1.790853853533738368e-02
5.098007968127490352e-01,9.565217391304348116e-01,7.103648692282854039e-03,1.410256410256410277e-02
5.091633466135457864e-01,9.473684210526315264e-01,5.812076202776880578e-03,1.155327342747111685e-02
5.077290836653386430e-01,9.000000000000000222e-01,2.906038101388440289e-03,5.793369810106211749e-03
5.074103585657370186e-01,1.000000000000000000e+00,1.937358734258960193e-03,3.867225265871736695e-03
5.070916334661355052e-01,1.000000000000000000e+00,1.291572489505973462e-03,2.579812963560141736e-03
5.067729083665338807e-01,1.000000000000000000e+00,6.457862447529867309e-04,1.290738948047757094e-03
5.066135458167330130e-01,1.000000000000000000e+00,3.228931223764933654e-04,6.455777921239508940e-04
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.064541832669322563e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
