4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
4.935458167330677437e-01,4.935458167330677437e-01,1.000000000000000000e+00,6.609048228766538635e-01
